@relation ClusterStatistics_mesocyclone

@attribute originalmedoid real
@attribute randommedoid real
@attribute computations real
@attribute cost real
@attribute replacement Boolean

@data
  106  627   446.28839  -134.19556      true
  199  251   446.47400     0.18561     false
  200  768   450.46638     4.17799     false
  203  902   432.72977   -13.55862      true
  236 1131   430.94212    -1.78765      true
  366  314   431.55055     0.60843     false
  494  205   431.19167     0.24955     false
  560 1012   439.49831     8.55619     false
  764  596   445.04878    14.10666     false
  961  857   429.55732    -1.38479      true
  627  762   431.97131     2.41398     false
  199  789   434.80739     5.25006     false
  200  160   436.05449     6.49717     false
  902  862   435.62146     6.06414     false
 1131   69   429.63846     0.08114     false
  366  279   431.13255     1.57523     false
  494  354   428.43096    -1.12636      true
  560  524   436.50162     8.07065     false
  764  713   439.15992    10.72895     false
  857  203   428.24997    -0.18100      true
  627  231   429.96819     1.71822     false
  199  481   432.14007     3.89010     false
  200  535   437.32413     9.07416     false
  902  400   433.48593     5.23596     false
 1131 1020   431.03684     2.78687     false
  366  109   431.42421     3.17424     false
  354  635   434.26869     6.01872     false
  560  383   434.85993     6.60996     false
  764  647   440.65670    12.40673     false
  203  740   431.51838     3.26841     false
  627  925   432.39030     4.14033     false
  199  142   429.10690     0.85693     false
  200  561   435.48822     7.23825     false
  902  252   434.46748     6.21751     false
 1131  539   429.31624     1.06627     false
  366   84   433.26930     5.01933     false
  354  456   427.75774    -0.49223      true
  560  759   430.94712     3.18938     false
  764  679   443.98668    16.22894     false
  203  522   428.49222     0.73448     false
  627  389   428.01541     0.25767     false
  199  677   429.37589     1.61815     false
  200  681   431.81946     4.06172     false
  902  120   436.46524     8.70750     false
 1131  745   429.15887     1.40113     false
  366  168   428.74475     0.98701     false
  456  813   431.02192     3.26418     false
  560  137   432.98315     5.22541     false
  764   89   443.84411    16.08637     false
  203  583   429.86335     2.10561     false
  627  367   430.53760     2.77986     false
  199  570   430.28554     2.52780     false
  200 1117   428.60773     0.84999     false
  902 1107   430.63042     2.87268     false
 1131  798   429.51420     1.75646     false
  366  434   425.08149    -2.67625      true
  456  610   436.32191    11.24042     false
  560  389   430.38276     5.30127     false
  764 1080   435.65163    10.57013     false
  203  559   421.83576    -3.24574      true
  627  523   427.11054     5.27479     false
  199  430   426.76217     4.92641     false
  200  757   428.18322     6.34746     false
  902 1083   428.30054     6.46478     false
 1131  682   422.96478     1.12902     false
  434  504   421.22966    -0.60610      true
  456  375   432.33202    11.10236     false
  560  346   429.46582     8.23617     false
  764  132   427.72182     6.49216     false
  559  263   420.07998    -1.14968      true
  627   76   424.82566     4.74568     false
  199  520   421.40503     1.32505     false
  200  939   420.01098    -0.06900      true
  902  756   424.04706     4.03608     false
 1131  979   420.21474     0.20376     false
  504  892   424.58342     4.57244     false
  456  924   427.58178     7.57080     false
  560  660   425.27158     5.26059     false
  764 1028   425.33000     5.31901     false
  263 1012   428.64965     8.63867     false
  627  112   420.62484     0.61385     false
  199  603   427.75075     7.73976     false
  939  790   421.55227     1.54128     false
  902  437   425.58842     5.57744     false
 1131  578   420.45488     0.44389     false
  504  797   426.26678     6.25580     false
  456  871   423.50824     3.49726     false
  560  397   425.74873     5.73775     false
  764   54   427.12041     7.10943     false
  263   28   430.37493    10.36394     false
  627  164   422.52107     2.51009     false
  199  576   420.17498     0.16400     false
  939  458   421.72252     1.71154     false
  902  129   424.95091     4.93993     false
 1131  868   423.21638     3.20540     false
  504  348   425.59372     5.58274     false
  456  633   427.43865     7.42766     false
  560  451   425.06830     5.05732     false
  764 1033   423.81080     3.79982     false
  263 1053   430.50125    10.49027     false
  627 1109   424.22049     4.20951     false
  199  492   425.64912     5.63814     false
  939   69   423.68498     3.67400     false
  902 1073   425.74736     5.73638     false
 1131  340   415.68437    -4.32661      true
  504  960   421.10741     5.42304     false
  456   74   419.06757     3.38320     false
  560  999   424.02671     8.34234     false
  764   65   417.93758     2.25321     false
  263  295   423.59004     7.90567     false
  627  319   420.11841     4.43404     false
  199  668   418.34901     2.66464     false
  939 1084   418.03464     2.35027     false
  902  756   435.47033    19.78596     false
  340  454   424.07957     8.39520     false
  504 1089   418.75201     3.06765     false
  456  835   416.55670     0.87233     false
  560   59   421.35658     5.67221     false
  764  352   419.64273     3.95836     false
  263   71   422.87668     7.19231     false
  627  222   427.56549    11.88112     false
  199  136   421.37753     5.69317     false
  939  868   418.50568     2.82132     false
  902  351   431.42301    15.73864     false
  340  212   419.97694     4.29257     false
  504   84   420.33299     4.64862     false
  456  192   419.87840     4.19403     false
  560  663   422.06055     6.37619     false
  764  326   422.59035     6.90598     false
  263  955   423.43640     7.75203     false
  627  924   426.99449    11.31012     false
  199  303   422.40358     6.71921     false
  939  655   418.96480     3.28043     false
  902  993   435.14091    19.45654     false
  340  244   423.42910     7.74473     false
  504  994   420.37293     4.68856     false
  456  821   417.69484     2.01047     false
  560  318   421.25663     5.57226     false
  764   71   418.69812     3.01375     false
  263  886   425.06105     9.37668     false
  627  952   418.27374     2.58938     false
  199  729   415.36776    -0.31661      true
  939  762   419.08763     3.71988     false
  902  113   433.41353    18.04577     false
  340  693   422.48719     7.11944     false
  504  424   424.23030     8.86254     false
  456   71   419.40399     4.03624     false
  560  396   420.83864     5.47088     false
  764  483   418.73416     3.36640     false
  263  422   427.85278    12.48502     false
  627  807   416.64413     1.27637     false
  729 1044   418.94090     3.57314     false
  939  557   417.42360     2.05584     false
  902  543   433.50000    18.13224     false
  340  559   420.38025     5.01249     false
  504 1109   421.50580     6.13804     false
  456  106   420.75780     5.39004     false
  560  794   420.83260     5.46484     false
  764  640   419.83458     4.46682     false
  263  161   425.25725     9.88949     false
  627  957   426.78713    11.41937     false
  729  432   420.36337     4.99561     false
  939  463   418.28195     2.91419     false
  902  481   435.27589    19.90813     false
  340  633   423.99106     8.62330     false
  504 1046   421.85479     6.48704     false
  456  343   422.67378     7.30602     false
  560  323   421.77143     6.40367     false
  764  572   417.69929     2.33153     false
  263  753   420.58203     5.21427     false
  627  417   423.68749     8.31973     false
  729  392   416.75160     1.38384     false
  939  351   418.13295     2.76519     false
  902  387   434.25034    18.88258     false
  340  505   416.67705     1.30929     false
  504 1043   417.71877     2.35101     false
  456  810   419.50355     4.13579     false
  560  575   421.55963     6.19188     false
  764  648   415.40375     0.03599     false
  263  161   425.25725     9.88949     false
  627  205   426.25795    10.89019     false
  729  323   423.14977     7.78201     false
  939  414   419.13649     3.76873     false
  902 1101   434.12818    18.76042     false
  340  865   417.99114     2.62338     false
  504  676   422.89294     7.52518     false
  456 1078   421.67201     6.30425     false
  560  700   416.51822     1.15047     false
  764  339   417.86859     2.50083     false
  263  926   424.27300     8.90524     false
  627  860   422.20135     6.83359     false
  729  164   419.31243     3.94467     false
  939  567   418.39613     3.02837     false
  902  531   434.08113    18.71337     false
  340  984   420.33486     4.96710     false
  504   68   423.68256     8.31480     false
  456  446   420.63193     5.26417     false
  560  536   417.71004     2.34228     false
  764  730   419.66101     4.29325     false
  263  226   425.27150     9.90375     false
  627  157   426.34062    10.97286     false
  729  355   422.01614     6.64838     false
  939  618   415.80047     0.43271     false
  902  847   428.23057    12.86281     false
  340  741   419.27075     3.90299     false
  504  331   421.18635     5.81860     false
  456 1099   417.98638     2.61862     false
  560  420   417.25943     1.89167     false
  764  114   418.57928     3.21152     false
  263  615   424.41097     9.04321     false
  627  920   411.28306    -4.08470      true
  729  318   410.44784    -0.83523      true
  939  146   410.10934    -0.33849      true
  902  202   425.13589    15.02655     false
  340  106   418.24979     8.14045     false
  504  219   413.53562     3.42628     false
  456   87   423.25973    13.15038     false
  560  914   409.42836    -0.68099      true
  764  919   417.24659     7.81823     false
  263  765   420.03538    10.60703     false
  920 1048   423.32265    13.89430     false
  318  987   415.21058     5.78223     false
  146  137   412.06929     2.64093     false
  902  823   422.75007    13.32171     false
  340  727   415.16340     5.73504     false
  504 1121   412.98196     3.55360     false
  456  891   423.63602    14.20766     false
  914  381   415.27204     5.84369     false
  764  525   414.00476     4.57640     false
  263  829   419.93827    10.50992     false
  920  606   413.82667     4.39831     false
  318 1021   415.31968     5.89133     false
  146   53   409.64946     0.22110     false
  902  432   423.61340    14.18504     false
  340  737   414.92953     5.50118     false
  504    2   409.01503    -0.41333      true
  456  762   432.31569    23.30066     false
  914  704   415.96522     6.95019     false
  764  421   415.39671     6.38168     false
  263  875   419.68092    10.66589     false
  920  527   417.03491     8.01988     false
  318  550   420.44609    11.43106     false
  146  401   412.67748     3.66245     false
  902  672   411.91305     2.89802     false
  340  751   417.08245     8.06743     false
    2  237   409.22811     0.21308     false
  456  890   432.07856    23.06353     false
  914   46   418.80704     9.79201     false
  764   19   415.00841     5.99338     false
  263 1017   412.58615     3.57112     false
  920  810   414.70217     5.68714     false
  318  275   417.71915     8.70412     false
  146   82   410.07692     1.06189     false
  902  156   413.24720     4.23217     false
  340 1098   418.10919     9.09416     false
    2  808   409.20116     0.18614     false
  456  145   425.26141    16.24638     false
  914   66   415.53603     6.52100     false
  764  397   415.29042     6.27540     false
  263 1009   418.14128     9.12625     false
  920  894   416.11506     7.10003     false
  318 1002   418.96984     9.95481     false
  146  898   411.71311     2.69808     false
  902  155   413.25396     4.23893     false
  340  303   417.31191     8.29688     false
    2  843   411.40820     2.39317     false
  456  157   433.09034    24.07531     false
  914  273   412.41978     3.40475     false
  764  415   411.65246     2.63743     false
  263  917   420.91344    11.89842     false
  920   17   415.02584     6.01081     false
  318  150   410.69629     1.68126     false
  146  335   409.72866     0.71363     false
  902  757   414.76422     5.74920     false
  340  821   411.47249     2.45746     false
    2 1086   409.49938     0.48435     false
  456  993   430.70722    21.69219     false
  914  627   417.54555     8.53052     false
  764 1131   416.46855     7.45352     false
  263  220   415.24845     6.23342     false
  920   14   420.02158    11.00655     false
  318   19   417.42558     8.41055     false
  146  495   410.10486     1.08983     false
  902   95   412.07808     3.06305     false
  340  174   416.87348     7.85846     false
    2  801   412.26110     3.24607     false
  456  111   430.67556    21.66053     false
  914  658   417.39988     8.38485     false
  764  866   410.10856     1.09353     false
  263  507   417.02619     8.01116     false
  920  535   417.93155     8.91652     false
  318  628   416.48610     7.47108     false
  146  718   411.33044     2.31541     false
  902  641   405.74717    -3.26786      true
  340 1123   413.06978     7.32261     false
    2  229   416.86501    11.11784     false
  456  353   422.45000    16.70283     false
  914  148   416.60881    10.86164     false
  764  501   411.95908     6.21191     false
  263 1107   411.96775     6.22058     false
  920 1064   416.39704    10.64987     false
  318  961   415.35110     9.60393     false
  146  466   409.11250     3.36533     false
  641  268   413.21401     7.46684     false
  340  483   410.93793     5.19076     false
    2  495   417.36376    11.61659     false
  456  562   416.24868    10.50151     false
  914  684   416.04846    10.30129     false
  764  283   412.41718     6.67001     false
  263  901   415.59279     9.84562     false
  920  113   417.75900    12.01183     false
  318  637   413.68046     7.93329     false
  146  128   407.14871     1.40154     false
  641  947   410.77676     5.02959     false
  340 1071   412.67701     6.92984     false
    2  902   404.53965    -1.20752      true
  456  616   411.45772     6.91807     false
  914   51   410.00346     5.46381     false
  764  167   408.12648     3.58683     false
  263  350   415.37275    10.83310     false
  920  897   419.27797    14.73832     false
  318 1041   416.33929    11.79964     false
  146  186   406.10924     1.56959     false
  641  823   411.54108     7.00143     false
  340  891   412.04763     7.50798     false
  902  177   419.86230    15.32265     false
  456 1051   415.52100    10.98135     false
  914  452   413.83615     9.29650     false
  764  664   408.15884     3.61919     false
  263  761   414.86034    10.32069     false
  920  767   408.78203     4.24238     false
  318  597   408.36163     3.82198     false
  146  486   407.92257     3.38292     false
  641  101   409.10959     4.56994     false
  340   73   411.53153     6.99188     false
  902  177   419.86230    15.32265     false
  456  596   417.84048    13.30083     false
  914  634   413.75649     9.21684     false
  764  861   409.71241     5.17276     false
  263   87   415.09107    10.55142     false
  920  743   418.07941    13.53976     false
  318  973   413.33253     8.79288     false
  146  723   406.02290     1.48325     false
  641   80   411.90430     7.36465     false
  340  788   412.44785     7.90819     false
  902  663   410.24527     5.70562     false
  456  720   418.04162    13.50197     false
  914  612   414.42017     9.88052     false
  764 1053   409.02782     4.48817     false
  263   96   411.68861     7.14896     false
  920   27   409.36293     4.82328     false
  318  345   413.32092     8.78127     false
  146  355   406.45222     1.91257     false
  641  850   412.28831     7.74865     false
  340  104   411.07449     6.53484     false
  902  532   418.48744    13.94779     false
  456 1109   418.47994    13.94029     false
  914  555   407.77653     3.23688     false
  764  404   411.28748     6.74783     false
  263  738   414.75261    10.21296     false
  920  531   417.77229    13.23264     false
  318 1000   416.15404    11.61439     false
  146   93   405.71265     1.17300     false
  641  631   411.05596     6.51630     false
  340  281   413.50459     8.96494     false
  902  269   417.66676    13.12711     false
  456   95   418.13011    13.59046     false
  914  123   412.38587     7.84622     false
  764  338   412.62687     8.08722     false
  263  182   411.82398     7.28433     false
  920  866   415.13188    10.59223     false
  318  519   410.89821     6.35856     false
  146  113   405.36880     0.82915     false
  641  945   410.87665     6.33700     false
  340  515   413.20404     8.66439     false
  902 1115   418.76163    14.22198     false
  456  873   417.06317    12.52352     false
  914 1126   409.16835     4.62870     false
  764 1036   407.10823     2.56858     false
  263  968   415.34943    10.80978     false
  920  164   416.43052    11.89087     false
  318  272   416.37329    11.83364     false
  146  522   408.07298     3.53333     false
  641  519   407.15135     2.61170     false
  340 1121   413.50834     8.96869     false
  902  625   415.42162    10.88196     false
  456  259   409.57243     5.03278     false
  914  307   412.10223     7.56258     false
  764  389   411.25127     6.71162     false
  263  662   413.47813     8.93847     false
  920 1045   418.95519    14.41554     false
  318  919   416.86430    12.32465     false
  146  871   408.89045     4.35080     false
  641  346   413.54452     9.00487     false
